DATE,TATASTEEL,WIPRO,TITAN,ULTRACEMO,TECHM,RELIANCE,SHREECEM,SUNPHARMA,TATAMOTORS,TCS,SBIN,NESTLEIND,NTPC,M&M,MARUTI,ONGC,POWERGRID,JSWSTEEL,KOTAKBANK,LT,ICICIBANK,INDUSBANK,INFY,IOC,ITC,HEROMOTOCO,HINDALCO,HINDUNILVR,HCLTECH,HDFCBANK,HDFC,DRREDDYS,EICHERMOTOR,GRASIM,CIPLA,COALINDIA,BPCL,BRITANNIA,ADANIPORTS,BAJAJFINSERV,BAJAJFINANCE,BHARTIARTL,AXISBANK,BAJAJ-AUTO,ASIANPAINT,UPL
2011-01-24,649.25,443.9,3569.05,4382.75,695.7,971.6,1740.0,484.75,1188.3,1209.2,2695.05,3664.65,192.65,791.6,1292.5,1138.25,160.45,1031.8,414.15,1658.85,1083.9,238.7,,329.85,169.1,,232.05,297.95,508.15,2148.6,669.45,1636.1,1108.25,2396.05,348.5,310.45,601.2,373.2,,422.7,641.55,333.1,1325.75,1307.35,2620.95,
2011-01-25,655.35,446.9,3598.1,4298.35,692.35,958.5,1736.25,473.7,1166.0,1188.55,2677.95,3632.15,196.05,771.3,1288.15,1130.45,158.0,1014.3,405.1,1666.7,1037.9,231.7,,336.8,168.0,,235.1,281.9,508.5,2084.3,670.2,1578.85,1130.7,2367.95,343.15,310.0,630.95,373.85,,423.9,620.7,337.75,1297.2,1294.35,2599.85,
2011-01-27,650.1,438.65,3565.75,4213.35,675.65,942.7,1708.05,461.45,1195.85,1199.4,2653.5,3549.45,194.8,733.55,1269.7,1113.8,159.6,963.05,392.3,1645.35,1014.35,221.85,,328.7,167.8,,232.95,270.7,505.55,2050.9,667.1,1555.05,1075.0,2355.6,333.45,308.3,636.7,371.8,,416.15,611.1,325.65,1298.95,1286.15,2600.05,
2011-01-28,637.45,437.6,3467.95,4047.15,655.05,913.0,1663.35,448.8,1150.3,1181.35,2620.15,3492.6,191.95,697.9,1229.35,1132.9,162.85,896.4,379.55,1607.3,1018.45,215.6,,334.25,168.15,,223.55,271.95,493.3,2054.25,645.25,1563.3,1049.6,2302.8,335.1,305.05,632.45,368.35,,415.25,591.45,327.25,1253.5,1260.65,2579.1,
2011-01-31,639.7,438.1,3601.1,4049.55,650.95,919.3,1665.5,440.85,1147.05,1159.5,2642.4,3327.55,189.05,713.35,1252.85,1177.8,162.45,905.5,385.25,1641.1,1021.6,223.9,,336.95,162.6,,229.65,271.15,490.75,2047.3,628.35,1624.25,1022.9,2281.25,332.15,304.35,613.0,378.3,,408.8,587.45,319.0,1242.2,1245.95,2577.5,
2011-02-02,626.25,437.85,3536.0,3777.8,641.05,921.3,1604.75,436.6,1114.25,1182.45,2573.75,3256.95,180.25,700.55,1217.05,1181.6,159.35,929.95,372.4,1573.5,1011.4,223.3,,325.85,159.0,,234.8,274.6,498.2,2019.9,617.45,1613.4,1074.8,2240.0,325.5,312.5,593.65,366.15,,405.05,544.4,322.8,1225.05,1214.3,2485.45,
2011-02-05,614.65,447.6,3917.8,3279.5,687.3,964.75,1964.5,465.3,1225.35,1158.45,2692.7,3950.35,181.05,741.65,1291.6,303.4,158.0,931.5,413.1,1604.7,1098.3,253.8,,343.3,191.15,,213.35,281.05,520.5,2290.15,699.4,1692.75,1214.75,2470.6,314.9,379.7,633.4,364.8,,521.6,691.2,383.7,1276.45,1440.55,2743.1,
2011-02-06,574.9,442.95,4312.05,4568.2,684.6,951.05,1795.55,478.5,1048.2,1167.75,2334.2,4105.2,175.25,661.5,1225.4,281.1,192.4,951.2,432.05,1672.1,1048.9,261.6,,331.55,195.3,,194.0,320.75,513.7,2360.3,680.0,1606.85,1354.45,2279.8,325.2,402.75,628.65,431.9,,512.45,633.45,381.15,1273.75,1368.5,3105.05,
2011-02-08,564.4,383.45,228.8,4318.0,783.65,837.3,1747.35,523.7,956.4,1130.65,2277.1,4275.35,181.0,723.4,1212.2,276.45,190.45,672.7,457.9,1734.05,1021.7,271.25,2750.95,312.45,204.75,,164.8,323.75,475.3,482.85,685.0,1598.45,1329.6,2204.95,313.55,397.3,657.95,480.1,,523.15,711.9,432.4,1342.8,1484.8,3052.15,
2011-02-09,490.1,334.35,210.9,4442.85,635.35,805.45,1674.5,505.95,754.75,1022.1,1993.45,4492.2,166.4,765.1,1078.95,263.9,209.8,722.95,443.05,1609.3,887.15,251.45,2319.2,319.0,203.25,2072.75,154.65,320.0,397.0,472.8,660.95,1507.85,1339.35,2164.9,279.8,388.15,682.55,479.75,,547.5,628.85,408.6,1080.4,1628.1,3260.15,
2011-02-11,467.85,374.15,215.3,3871.05,622.1,871.8,1871.5,509.0,192.1,1106.85,1909.4,4404.15,175.95,840.55,1124.0,278.85,202.0,638.65,501.65,1389.95,885.0,279.95,2834.4,295.9,209.35,2089.35,136.15,390.05,438.3,483.1,682.7,1638.65,1678.95,2475.8,289.85,325.9,628.85,474.8,,539.8,689.0,384.45,1125.95,1718.6,3149.0,
2011-02-12,419.1,391.8,191.45,3790.7,578.1,812.05,2131.55,533.15,191.9,1178.0,1886.85,4222.7,172.85,749.85,992.35,268.1,186.75,636.75,495.85,1310.3,787.7,274.8,2694.15,267.7,206.5,2080.95,135.4,394.9,416.8,466.0,667.6,1577.4,1576.6,2451.35,331.0,334.65,557.5,465.05,,447.3,648.85,390.6,1005.95,1714.55,2858.45,
2011-02-14,620.25,424.4,3179.5,3941.7,634.65,914.8,1629.75,425.8,1209.25,1112.3,2698.2,3380.95,178.1,680.1,1224.1,279.45,181.2,887.9,398.15,1660.15,1034.25,219.55,,328.15,157.5,,219.3,273.15,482.25,2105.45,642.8,1541.15,1087.25,2318.3,313.0,302.8,603.65,362.55,,427.4,614.05,327.35,1270.05,1298.5,2600.0,
2011-02-15,616.6,425.45,3212.75,3903.85,635.7,941.7,1640.8,423.85,1237.35,1097.7,2736.8,3392.15,180.9,668.05,1236.7,282.55,178.95,898.15,411.35,1624.75,1054.2,223.75,,332.85,157.1,,212.4,273.15,483.0,2107.0,646.6,1538.6,1095.0,2308.55,309.85,302.45,603.9,362.9,,415.85,611.6,329.15,1274.8,1328.1,2587.9,
2011-02-16,641.4,437.15,3261.7,4047.15,641.15,944.15,1647.9,417.3,1238.45,1096.5,2751.05,3391.05,181.6,655.8,1227.95,279.65,185.2,897.85,409.4,1654.5,1050.6,224.15,,331.55,156.9,,211.65,275.9,473.75,2094.85,626.9,1511.2,1090.45,2316.95,305.8,301.1,603.5,362.4,,428.95,600.55,328.4,1296.8,1332.1,2564.45,
2011-02-17,655.1,432.05,3294.3,4172.35,666.8,953.95,1709.6,424.45,1248.6,1109.2,2780.55,3442.1,180.85,669.55,1228.05,277.85,184.75,921.75,411.85,1695.45,1057.0,229.9,,328.65,158.45,,211.4,273.95,467.45,2185.6,650.05,1525.85,1062.6,2332.75,305.2,305.05,615.4,361.75,,431.0,615.45,339.85,1317.5,1351.25,2594.8,
2011-02-18,638.35,432.7,3220.95,4187.8,660.3,935.55,1719.7,426.1,1205.55,1089.7,2761.05,3450.55,179.05,649.6,1228.7,268.4,189.1,883.35,408.5,1639.15,1026.2,226.55,,323.0,155.75,,209.6,279.4,457.6,2176.1,643.85,1537.35,1048.55,2292.85,307.25,302.35,591.75,368.1,,430.5,630.2,331.35,1296.8,1339.1,2599.1,
2011-02-21,637.45,451.05,3368.75,4199.85,677.4,956.35,1716.75,430.4,1161.75,1138.6,2791.85,3462.95,176.65,651.0,1207.35,276.05,177.35,920.3,412.15,1652.35,1037.65,229.55,,317.6,158.2,,212.7,280.3,465.1,2201.7,648.1,1537.25,1047.9,2326.7,306.2,301.85,589.5,360.05,,426.05,633.6,330.7,1306.95,1335.75,2570.8,
2011-02-22,624.35,444.8,3475.95,4035.6,683.65,984.85,1720.8,416.45,1136.85,1138.75,2727.3,3454.9,175.85,639.75,1181.1,271.95,178.65,901.5,408.8,1605.85,1027.1,234.05,,305.05,156.7,,212.2,280.3,460.0,2138.45,641.1,1550.75,1051.05,2324.95,305.2,301.35,570.25,359.4,,425.4,648.75,330.5,1264.65,1329.8,2510.1,
2011-02-23,627.0,436.8,3436.25,4047.3,683.45,995.65,1736.75,416.2,1143.9,1125.55,2617.65,3479.75,172.9,640.6,1192.5,271.55,178.75,891.7,407.95,1600.95,1006.1,229.6,,303.5,155.6,,212.4,280.1,459.65,2114.1,647.0,1578.05,1060.7,2274.95,303.15,300.65,562.75,358.1,,448.15,619.55,328.2,1255.0,1307.2,2478.05,
2011-02-24,602.65,427.15,3271.0,3968.75,654.8,964.2,1715.3,406.85,1054.4,1111.8,2528.65,3448.0,170.95,616.0,1174.55,264.95,176.85,866.4,402.05,1516.4,951.35,223.7,,294.5,150.65,,205.3,280.1,440.9,2059.1,616.8,1500.1,1029.1,2242.85,298.7,299.3,539.65,355.65,,429.6,604.9,324.4,1190.35,1264.3,2411.35,
2011-02-25,606.85,433.05,3343.35,4004.25,641.65,966.25,1710.6,417.55,1110.7,1110.05,2582.65,3540.3,169.85,595.2,1168.65,262.1,175.95,864.3,404.0,1513.95,986.25,215.6,,293.05,156.3,,200.05,280.3,445.9,2042.15,623.6,1527.4,1037.75,2248.9,301.65,292.65,539.1,346.6,,426.45,580.35,329.75,1232.5,1282.25,2406.5,
2011-02-28,607.15,438.2,3327.85,4041.05,645.25,964.25,1728.85,423.5,1082.75,1110.25,2630.45,3548.7,169.85,615.75,1208.2,270.35,175.95,870.3,405.05,1527.95,970.85,219.15,,298.95,169.0,,201.35,282.0,442.45,2052.25,629.2,1546.0,1059.15,2255.15,299.65,327.7,553.45,336.35,,432.8,614.7,331.3,1218.55,1269.15,2400.7,
2011-03-01,704.05,483.05,3686.85,4873.2,711.65,1055.6,2025.1,487.3,1308.45,1158.05,2822.1,3835.85,198.45,787.55,1426.05,1292.8,194.5,1191.1,457.1,1980.5,1144.85,264.65,,353.6,174.8,,246.1,313.15,454.15,2390.5,728.2,1670.5,1250.55,2356.05,372.5,317.3,659.95,409.35,,470.4,704.75,359.35,1367.65,1476.5,2874.55,
2011-03-02,638.1,442.0,3597.75,3883.15,650.15,943.9,1566.2,437.3,1156.8,1183.7,2651.75,3251.2,182.3,705.65,1218.2,1195.4,168.8,926.3,378.55,1630.6,1027.0,224.15,,320.5,159.45,,246.05,278.95,491.1,2060.95,624.3,1600.35,1081.75,2294.0,329.4,317.35,595.6,369.35,,408.55,599.6,339.8,1256.35,1209.55,2471.6,
2011-03-03,624.4,444.3,3452.85,4155.55,685.5,977.4,1719.1,430.4,1176.5,1150.2,2682.5,3578.65,178.05,671.85,1322.25,269.85,176.85,960.2,414.85,1664.75,1019.55,232.35,,312.35,173.55,,210.0,290.8,460.45,2193.15,672.1,1579.35,1103.4,2283.6,305.8,329.05,570.8,346.5,,530.25,617.35,330.15,1309.8,1350.1,2537.95,
2011-03-05,603.25,436.65,3772.5,3140.65,670.15,943.9,1991.45,448.25,1163.1,1138.45,2583.7,4011.65,178.35,708.1,1273.8,293.95,154.6,905.9,412.55,1537.4,1067.8,242.3,,342.15,186.85,,206.35,272.65,515.0,2235.65,684.35,1683.1,1179.1,2453.2,310.3,371.5,629.35,362.85,,506.3,652.25,374.45,1230.4,1367.15,2773.0,
2011-03-06,573.25,443.1,4332.1,4676.95,686.95,934.6,1795.55,467.65,1023.8,1152.1,2312.5,4093.25,174.05,669.05,1233.9,280.0,193.0,938.25,435.6,1712.75,1047.4,267.1,,324.25,193.45,,189.15,318.55,512.35,2356.75,660.05,1575.35,1331.15,2278.75,324.6,391.65,621.2,445.05,,508.4,625.0,378.45,1242.75,1375.8,3167.8,
2011-03-08,563.35,381.2,225.15,4269.65,773.1,825.05,1730.8,515.85,928.15,1110.35,2278.7,4243.15,181.25,708.9,1212.3,277.0,196.2,709.95,458.6,1658.75,1001.95,270.4,2732.6,318.0,206.85,,165.35,322.0,472.6,482.05,679.95,1575.2,1345.95,2199.6,313.3,392.0,665.75,479.8,,513.8,689.0,426.25,1301.15,1454.65,3023.2,
2011-03-10,394.65,330.2,204.05,4800.1,553.8,788.2,1859.1,461.95,153.6,1043.3,1861.6,4189.45,164.35,810.4,1077.75,268.05,185.65,549.05,446.25,1319.2,839.1,255.1,2475.9,318.25,194.35,1959.7,123.95,334.15,400.8,456.05,634.45,1460.2,1627.8,2292.8,284.35,336.8,679.55,461.35,,512.95,638.45,380.95,988.5,1519.5,3129.4,
2011-03-11,461.7,370.8,215.25,3922.3,621.15,885.9,1902.75,503.75,188.7,1105.0,1934.75,4409.85,178.1,839.7,1129.5,277.95,197.4,668.15,504.7,1380.25,878.05,277.3,2802.1,300.2,210.2,2071.3,135.75,382.25,438.1,481.85,683.45,1640.3,1721.3,2504.45,291.05,325.65,630.5,471.25,,541.45,704.1,393.4,1115.85,1727.9,3159.55,
2011-03-14,601.1,456.25,3494.85,3798.5,738.2,1018.35,1777.3,425.55,1175.8,1097.55,2602.05,3859.8,177.95,661.45,1257.0,280.7,172.6,928.05,426.1,1562.15,1019.1,245.1,,309.85,173.45,,209.1,278.1,464.6,2214.75,671.45,1597.4,1079.75,2380.45,300.1,333.8,570.45,355.75,,558.65,664.35,321.75,1290.35,1383.3,2528.15,
2011-03-15,593.3,442.4,3459.65,3786.65,734.85,1037.25,1762.1,427.65,1142.1,1089.8,2562.5,3783.55,174.9,644.4,1214.15,271.15,169.75,909.05,416.45,1524.0,996.6,244.5,,302.85,170.1,,204.2,274.75,455.5,2184.65,663.1,1540.25,1096.9,2381.5,297.65,338.45,570.7,359.05,,522.05,646.15,314.15,1282.95,1365.95,2531.2,
2011-03-16,599.55,445.4,3541.4,3930.9,739.1,1047.1,1809.9,440.1,1166.5,1114.85,2643.95,3694.7,177.55,660.0,1219.25,271.8,178.0,905.6,423.8,1542.75,1027.45,247.6,,310.7,171.2,,203.15,271.35,464.2,2183.75,659.85,1570.6,1140.35,2436.2,296.0,343.9,576.55,360.35,,540.4,646.7,320.45,1318.6,1372.35,2553.2,
2011-03-17,592.7,443.45,3563.85,3914.95,732.75,1030.85,1858.4,435.3,1139.95,1098.0,2617.5,3564.4,175.55,656.2,1165.1,272.35,175.1,889.85,427.1,1523.15,1011.85,245.15,,306.2,168.05,,197.7,270.7,457.85,2181.5,637.0,1526.65,1147.65,2438.0,298.15,342.95,573.95,359.9,,527.9,648.15,317.85,1291.1,1358.95,2579.2,
2011-03-18,597.15,439.9,3461.95,3893.55,704.85,993.0,1874.85,434.7,1117.45,1082.75,2590.25,3532.25,174.25,631.1,1156.2,270.15,174.85,894.75,422.65,1516.2,1002.55,243.25,,303.5,167.95,,196.8,269.0,450.3,2149.3,620.3,1493.75,1159.3,2435.05,293.05,344.4,558.85,355.4,,513.7,632.9,318.65,1269.2,1358.35,2546.3,
2011-03-21,601.45,433.9,3427.05,3860.6,709.45,990.3,1864.3,444.5,1121.2,1070.8,2582.6,3594.45,172.95,641.1,1128.2,269.95,179.2,874.3,420.75,1506.3,1003.6,244.6,,300.85,167.9,,190.7,266.15,450.95,2154.45,626.45,1510.1,1180.1,2434.95,287.75,347.15,563.85,352.75,,504.3,629.25,316.9,1279.35,1355.5,2523.65,
2011-03-22,604.8,434.4,3457.2,3821.6,710.65,999.65,1858.15,450.6,1136.1,1069.5,2620.55,3588.8,174.35,654.1,1171.95,271.5,178.5,877.8,421.1,1520.95,1004.15,244.5,,298.95,170.05,,191.85,267.7,452.05,2151.6,637.8,1533.5,1213.8,2451.95,291.6,360.0,565.7,350.65,,528.95,631.55,326.6,1295.9,1362.0,2509.8,
2011-03-23,610.4,436.6,3461.3,3825.25,710.7,1013.25,1901.65,456.25,1136.9,1064.35,2642.65,3629.8,175.1,646.1,1175.95,272.65,178.6,902.4,432.7,1530.65,1040.9,253.8,,302.15,171.95,,196.35,269.65,454.45,2164.2,640.2,1556.85,1224.95,2460.1,303.95,353.9,572.3,349.35,,532.15,642.15,330.6,1315.4,1359.95,2545.75,
2011-03-24,609.75,439.65,3494.35,3844.25,735.7,1010.3,1907.3,455.1,1157.3,1093.4,2650.75,3655.45,175.9,665.5,1167.15,272.95,165.45,898.85,446.2,1549.75,1053.1,257.7,,305.05,173.0,,204.8,269.1,460.4,2192.8,644.1,1542.1,1241.85,2434.75,305.95,358.3,577.25,350.8,,518.65,638.65,333.25,1319.45,1354.45,2502.85,
2011-03-25,615.45,455.9,3512.6,3779.95,736.65,1026.6,1874.3,458.0,1183.85,1119.65,2710.85,3689.1,182.9,673.45,1182.3,275.9,162.7,907.2,453.35,1598.4,1091.1,262.25,,311.05,177.45,,206.65,271.3,471.25,2265.05,663.7,1548.15,1255.0,2479.1,307.6,358.1,592.4,354.4,,517.9,647.8,339.7,1364.95,1381.2,2529.25,
2011-03-28,613.4,461.9,3547.15,3788.55,724.95,1025.7,1871.8,442.75,1224.0,1119.9,2749.25,3697.35,185.2,677.95,1201.7,279.2,166.3,908.95,452.55,1638.35,1100.8,264.7,,315.6,178.7,,205.7,276.7,476.85,2296.75,667.9,1549.85,1254.7,2473.1,308.1,350.95,588.6,360.1,,516.6,665.05,347.8,1384.25,1402.6,2527.4,
2011-03-29,612.9,463.5,3589.85,3792.45,681.45,1022.75,1947.8,442.7,1239.45,1138.7,2767.9,3682.05,188.45,686.35,1237.95,283.85,170.05,914.65,456.2,1646.9,1099.5,266.85,,324.05,179.25,,207.9,277.7,480.0,2305.15,683.05,1598.4,1295.85,2440.15,314.0,346.25,612.45,354.85,,515.75,693.75,360.6,1422.15,1406.9,2515.85,
2011-03-30,615.8,472.85,3845.3,3778.2,676.95,1032.5,2015.4,444.85,1249.0,1151.95,2856.1,3668.6,188.85,709.95,1269.0,282.4,172.35,917.9,459.1,1656.65,1109.1,276.2,,339.3,177.6,,205.25,278.05,476.3,2341.5,698.45,1634.4,1344.45,2457.7,327.85,341.4,613.55,366.0,,516.25,708.5,359.4,1426.45,1420.95,2536.2,
2011-03-31,622.25,480.2,3811.45,3803.9,676.15,1049.1,2070.05,442.5,1248.35,1183.9,2765.3,3696.55,193.1,700.35,1262.15,291.3,169.25,916.3,457.85,1651.9,1116.2,263.6,,332.85,182.1,,209.15,287.1,477.95,2345.85,701.2,1639.05,1344.3,2456.9,321.65,346.5,611.85,372.5,,524.3,699.85,357.4,1403.85,1463.25,2525.8,
2011-04-01,694.7,484.65,3657.95,4862.55,744.6,1077.1,2018.75,489.9,1298.4,1144.75,2735.6,3891.6,200.15,781.25,1428.75,1287.05,191.85,1167.7,460.5,1975.6,1104.05,255.75,,348.8,177.5,,244.1,320.9,461.15,2345.55,731.75,1696.25,1238.0,2400.65,379.25,319.2,653.55,409.6,,468.2,700.4,356.4,1347.95,1429.8,2836.2,
2011-04-02,635.9,436.7,3513.35,4002.6,634.7,920.0,1608.35,416.55,1150.85,1148.8,2645.8,3247.3,176.95,669.5,1182.95,1191.7,171.9,896.15,359.75,1570.05,996.0,220.45,,319.0,153.0,,236.55,272.95,480.35,2017.75,604.15,1580.9,1069.05,2298.65,324.3,308.15,588.45,362.8,,410.3,590.65,332.5,1222.6,1226.8,2486.25,
2011-04-03,618.2,441.4,3445.4,4136.35,685.25,982.2,1716.95,432.35,1175.75,1135.55,2704.65,3670.3,179.15,676.15,1312.05,268.85,181.9,952.95,419.2,1610.8,1016.35,238.8,,314.6,172.4,,210.05,287.9,462.85,2218.25,681.5,1571.9,1068.1,2300.2,304.15,324.25,580.0,344.45,,547.05,636.35,326.95,1328.3,1376.9,2508.25,
2011-04-04,631.15,481.0,3859.1,3904.85,701.7,1050.65,2004.35,450.0,1254.2,1213.2,2763.3,3682.05,189.5,744.0,1300.35,297.9,157.55,966.1,461.15,1689.3,1119.2,272.1,,327.95,184.85,,215.9,279.65,485.2,2400.8,705.55,1629.15,1326.2,2584.4,316.15,355.95,598.2,371.75,,527.2,721.45,359.35,1432.1,1456.95,2529.65,
2011-04-05,589.75,437.0,3833.5,3085.9,664.45,947.65,1920.95,443.4,1159.3,1137.05,2615.8,4052.25,178.55,703.95,1244.6,309.65,155.65,895.1,412.95,1541.9,1057.65,238.65,,347.85,186.8,,205.45,275.1,498.65,2261.45,662.5,1600.85,1148.1,2358.25,309.2,371.7,654.5,362.65,,495.85,637.65,369.75,1235.6,1303.35,2698.1,
2011-04-07,597.5,424.4,217.9,4234.65,730.55,868.4,1742.5,499.85,1011.65,1185.7,2436.1,4435.8,184.45,703.2,1157.8,277.25,195.1,881.45,488.15,1790.2,1099.75,282.15,2938.95,337.95,198.75,,190.25,336.45,498.9,2532.2,700.75,1558.75,1310.05,2145.9,329.95,395.1,646.95,487.25,,517.25,628.6,384.3,1334.2,1424.45,3296.65,
2011-04-08,557.75,375.7,223.2,3902.8,773.4,812.35,1703.8,501.05,913.95,1095.85,2257.75,4300.45,177.05,679.45,1200.3,273.2,202.05,685.1,451.75,1648.6,993.15,264.2,2709.15,329.4,199.95,,161.35,319.2,468.0,476.45,676.45,1544.1,1335.2,2156.75,306.6,394.15,688.6,478.25,,510.4,682.15,424.05,1285.95,1419.65,3091.65,
2011-04-10,397.55,333.55,197.35,4647.35,547.0,771.6,1874.5,452.3,146.7,1045.95,1787.2,4193.9,163.95,776.8,1107.85,264.05,182.1,552.25,441.35,1338.7,800.95,246.15,2438.5,318.95,191.65,1961.45,124.9,326.25,392.25,448.9,620.8,1451.8,1648.3,2297.95,279.85,319.9,674.0,459.95,,503.35,635.85,369.9,959.75,1493.6,3078.5,
2011-04-11,467.15,371.85,217.0,3970.2,628.05,879.95,1989.6,513.15,188.1,1099.8,1966.15,4497.45,179.35,836.35,1122.25,276.8,197.05,711.55,502.2,1393.7,884.3,276.2,2825.95,300.3,210.35,2113.8,139.25,379.65,438.75,483.0,683.9,1621.95,1742.8,2521.4,294.1,326.3,624.35,468.9,,537.05,711.55,397.3,1128.5,1744.75,3226.0,
2011-04-13,636.4,472.4,3885.65,3349.35,734.1,1021.8,1972.25,447.05,1248.85,1210.1,2819.0,3737.8,187.8,729.0,1278.15,289.0,163.3,961.8,455.9,1717.8,1126.85,279.9,,332.35,190.1,,209.65,281.6,497.3,2368.95,718.0,1636.05,1274.75,2556.0,324.25,353.9,601.2,385.7,,525.45,719.4,367.45,1438.3,1398.75,2617.75,
2011-04-15,630.6,449.8,3895.45,3305.8,732.3,1020.95,1972.85,439.75,1235.85,1191.4,2808.15,3721.5,185.4,724.45,1257.2,286.05,159.0,958.25,451.95,1727.65,1101.7,279.95,,329.6,191.5,,210.2,275.05,482.7,2363.1,706.7,1654.25,1263.1,2521.9,321.65,357.45,599.4,389.25,,516.55,715.9,372.4,1429.9,1419.65,2620.85,
2011-04-18,612.1,445.4,3900.5,3324.4,705.6,1009.15,1935.2,434.65,1205.85,1144.6,2751.55,3724.55,185.3,722.15,1262.35,287.4,165.4,935.5,449.75,1678.15,1084.1,274.55,,322.15,190.2,,203.65,281.15,463.05,2311.8,692.1,1646.8,1241.35,2471.0,316.6,352.7,589.15,377.1,,516.4,700.0,368.3,1389.8,1437.8,2581.65,
2011-04-19,609.4,449.55,3934.95,3347.6,708.9,1011.65,1947.05,441.65,1201.3,1164.7,2733.35,3729.6,183.8,726.0,1254.7,289.55,159.05,936.0,442.6,1704.15,1090.05,275.85,,331.95,187.5,,205.0,277.05,476.55,2347.5,694.6,1625.2,1241.9,2400.5,317.8,349.6,605.1,374.0,,533.45,704.4,376.45,1409.35,1452.55,2569.15,
2011-04-20,624.5,463.65,4057.5,3434.35,723.8,1025.9,2020.35,445.9,1251.75,1218.7,2795.15,3749.6,186.95,763.25,1265.0,295.2,158.05,970.15,460.35,1706.15,1112.35,279.0,,333.85,190.6,,214.35,284.1,522.85,2371.95,715.0,1676.6,1268.55,2416.65,322.05,366.55,617.65,380.6,,546.0,708.4,380.55,1448.0,1474.4,2568.8,
2011-04-21,630.05,463.15,4025.0,3360.65,719.4,1040.6,2029.45,446.3,1243.75,1192.1,2861.15,3827.6,187.1,764.65,1307.0,304.2,159.6,974.1,461.5,1707.25,1118.5,274.9,,331.35,190.15,,220.8,288.75,519.0,2410.65,732.2,1656.8,1256.4,2422.8,321.5,362.3,619.75,381.45,,537.95,711.25,376.25,1447.55,1465.0,2591.3,
2011-04-25,626.7,466.2,4116.0,3442.2,718.05,1009.35,1993.15,446.0,1242.55,1197.85,2918.8,3916.25,186.55,767.85,1326.45,303.4,158.0,979.2,469.65,1723.3,1112.65,275.5,,332.75,190.25,,219.2,288.65,515.1,2391.0,731.05,1655.85,1241.3,2464.1,319.75,364.15,618.45,379.9,,540.45,705.75,375.45,1377.3,1477.7,2662.1,
2011-04-26,627.4,464.7,4098.5,3403.25,725.05,1001.15,2022.0,447.1,1261.3,1189.0,2933.75,3894.6,186.15,756.65,1302.6,303.85,162.65,998.2,464.05,1713.35,1121.45,270.65,,332.1,191.65,,223.0,283.6,516.5,2359.85,722.85,1679.9,1239.5,2502.5,317.7,364.45,630.0,380.4,,536.95,704.5,381.6,1356.35,1485.6,2655.9,
2011-04-27,620.05,451.1,4124.25,3534.05,718.35,986.1,2033.35,442.55,1249.5,1180.6,2910.45,3945.35,185.45,770.4,1316.8,311.4,167.75,982.15,458.0,1687.35,1106.85,266.1,,338.75,193.65,,220.05,283.5,516.05,2353.25,722.1,1666.35,1255.4,2471.95,319.35,370.85,631.45,378.2,,540.0,708.0,385.15,1343.85,1474.45,2667.85,
2011-04-28,613.45,446.6,4118.2,3600.15,688.55,972.4,2057.95,450.35,1232.3,1158.65,2855.75,3925.5,183.7,770.25,1301.25,317.75,159.55,955.65,441.25,1660.15,1117.5,267.0,,338.35,191.85,,219.05,279.3,512.3,2337.75,717.35,1679.35,1253.95,2446.65,308.9,376.7,634.65,379.75,,548.25,708.6,386.75,1333.7,1477.7,2690.85,
2011-04-29,616.5,450.3,4029.6,3366.05,686.4,983.75,2010.1,465.75,1236.85,1165.65,2804.6,3992.9,182.3,756.4,1317.65,307.8,164.45,948.15,430.1,1595.55,1114.45,259.8,,339.85,192.35,,216.05,285.2,521.2,2295.55,706.8,1663.9,1247.45,2452.45,309.5,380.55,629.55,369.3,,528.5,699.5,380.05,1286.6,1474.0,2774.6,
2011-05-01,680.95,485.65,3641.25,4927.5,728.55,1075.8,1969.9,488.05,1282.8,1158.95,2693.2,3900.95,199.5,771.05,1412.45,1266.15,185.4,1147.5,448.9,1928.5,1069.35,249.05,,349.5,179.8,,246.5,325.7,472.35,2308.2,708.1,1715.25,1237.9,2405.4,376.35,309.8,632.55,410.0,,464.75,697.5,349.0,1310.9,1374.5,2880.5,
2011-05-04,635.2,481.0,3955.4,3727.4,717.95,1047.65,1995.0,449.35,1280.35,1239.85,2796.25,3685.0,188.05,733.45,1310.85,296.5,157.15,992.3,456.1,1667.5,1111.25,271.8,,324.9,184.2,,215.45,275.35,486.8,2395.75,698.35,1639.35,1287.1,2559.5,321.2,358.75,595.3,365.8,,524.75,710.6,360.25,1424.75,1438.15,2566.8,
2011-05-05,583.05,432.5,3906.95,3229.15,659.85,949.95,1898.65,438.0,1137.15,1115.0,2602.4,4134.65,173.95,692.5,1253.85,309.95,158.35,859.55,422.0,1532.55,1030.0,236.4,,344.55,182.5,,201.95,267.55,496.45,2220.45,655.05,1580.05,1161.55,2303.15,303.65,368.3,643.35,363.4,,483.55,621.4,357.9,1209.85,1285.9,2667.8,
2011-05-07,597.4,428.0,218.2,4113.45,734.65,845.95,1718.8,498.3,1015.95,1179.45,2473.3,4280.5,184.7,717.2,1166.35,276.5,198.6,875.45,484.1,1791.6,1097.3,286.45,2956.45,339.25,195.65,,186.65,332.8,506.6,2541.15,700.2,1564.05,1298.25,2206.4,327.95,395.35,659.0,483.9,,519.95,618.6,382.25,1327.95,1427.7,3240.0,
