ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5009897,0,1,1,0,0,0,0,2,4,6,90000.0,30.47564289478908,1.1088523378303456,State servant,Higher education,Married,House / apartment,Core staff,1
5009900,1,1,0,0,0,0,0,0,2,48,202500.0,52.34878197362026,10.023477552584927,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5009914,0,0,1,0,1,0,0,2,4,53,99000.0,34.913790153117446,1.1855137340260238,Commercial associate,Higher education,Married,House / apartment,Accountants,1
5009922,1,1,1,0,0,0,0,0,2,12,360000.0,54.643148045476636,20.43847580716921,Working,Higher education,Married,House / apartment,Laborers,0
5009934,0,0,1,0,0,0,0,2,4,10,157500.0,29.322984044846915,6.436819373429981,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5009944,0,0,1,1,0,1,0,0,1,26,135000.0,23.222927233276522,4.1095984174897495,Working,Incomplete higher,Single / not married,House / apartment,Other,1
5009945,0,1,0,0,0,1,1,2,4,13,99000.0,34.9247417811454,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5009946,0,1,1,0,0,0,0,2,4,30,90000.0,34.74403991868416,12.186424088105847,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5009951,1,0,1,0,0,0,1,0,2,9,90000.0,63.19910744231572,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5009952,1,1,1,0,0,0,0,0,2,44,112500.0,44.01459304434725,21.02438790666475,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009957,0,1,1,0,0,0,0,1,3,17,135000.0,45.484849107100075,8.857129167607821,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009965,0,1,1,0,0,0,0,0,2,15,180000.0,56.52135225227075,10.60391383806649,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5009988,1,1,1,0,0,0,1,0,1,50,495000.0,62.6077195288062,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5009991,1,1,0,0,0,1,0,2,4,37,157500.0,40.381390446073496,6.521694490646625,Working,Secondary / secondary special,Married,Office apartment,Drivers,0
5009993,0,0,1,0,0,0,0,0,2,52,135000.0,46.10361609067948,10.10835266980157,Working,Incomplete higher,Married,House / apartment,Managers,0
5009994,1,1,1,0,0,0,0,1,3,42,360000.0,38.16642367741979,1.689288623311909,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5009999,0,1,0,0,1,1,0,1,3,58,157500.0,33.7583933961683,7.690780782630718,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
5010001,0,0,1,0,0,0,0,2,4,28,157500.0,33.51745757955331,5.604495643305475,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5010005,1,1,1,0,0,0,1,0,2,11,157500.0,63.853467216985976,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010007,0,0,1,0,1,0,0,1,3,52,112500.0,29.914371958356433,9.774328014948972,State servant,Incomplete higher,Civil marriage,House / apartment,Secretaries,0
5010015,0,1,1,0,0,0,0,1,2,8,112500.0,35.308048762123796,1.941176067954852,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,0
5010020,0,0,0,0,0,1,0,0,1,57,99000.0,29.659746606706502,6.855719145499223,Commercial associate,Higher education,Single / not married,With parents,Other,1
5010023,0,0,1,0,0,0,0,0,2,8,135000.0,56.899183419235165,6.3546821632203265,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010031,1,1,1,0,1,0,1,0,2,43,85500.0,60.56524090159277,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010036,0,0,1,0,0,0,1,0,2,21,292500.0,59.08950902482597,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010041,0,0,1,1,0,0,0,0,2,17,67500.0,59.930046475971444,23.18733444218567,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010052,0,0,1,0,0,1,0,0,2,39,90000.0,50.58009404710569,8.271217068112282,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5010057,1,1,1,0,1,1,0,0,1,4,112500.0,46.475971443629916,6.855719145499223,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010059,0,0,1,0,0,0,0,0,2,60,112500.0,45.37533282682054,12.523186649965433,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010067,0,0,1,0,0,0,0,0,1,28,360000.0,50.34463404450468,21.437811864720015,Working,Secondary / secondary special,Widow,House / apartment,Core staff,1
5010070,0,0,1,0,0,1,0,0,1,10,279000.0,30.366126614509536,1.689288623311909,State servant,Higher education,Single / not married,House / apartment,Managers,0
5010072,0,0,1,0,0,0,0,0,2,23,157500.0,45.879107716106425,9.604577780515685,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010077,1,1,0,0,0,0,0,2,4,27,157500.0,34.27311991348214,3.107524452931956,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
5010081,1,0,1,0,1,1,0,0,2,57,135000.0,57.30713156327645,0.522940238334805,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010088,0,1,1,0,0,1,0,0,1,17,112500.0,22.253708152802588,2.603749563646071,Working,Incomplete higher,Single / not married,With parents,Sales staff,0
5010089,0,0,0,0,0,0,0,0,2,5,225000.0,28.21139380000958,4.60515958575467,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010099,0,1,1,0,0,0,0,2,4,42,306000.0,37.07399878163138,10.855801282709432,State servant,Higher education,Married,House / apartment,Core staff,0
5010104,0,0,1,0,0,0,1,0,2,44,166500.0,61.816464403786526,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010108,0,1,1,0,0,0,1,0,2,43,135000.0,60.55702718057181,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010113,0,1,1,0,0,1,1,0,1,43,202500.0,58.23254413163857,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
5010117,0,0,1,1,1,0,0,1,3,19,67500.0,42.15555418660205,5.185595871236234,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5010118,1,0,1,0,0,0,0,0,1,4,180000.0,22.89711629944489,1.4374011786689664,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5010119,1,1,1,0,0,0,0,0,2,12,315000.0,38.79614228902715,2.5216123534364154,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010124,0,1,1,0,0,1,0,1,3,51,202500.0,41.05491556979267,14.688871092493343,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010126,0,0,1,1,1,1,0,2,4,9,270000.0,35.39292387934044,5.689370760522118,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010138,1,1,1,0,0,0,1,0,2,10,112500.0,63.757640471741375,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010147,0,1,1,0,0,0,0,1,3,22,157500.0,34.22383758735634,15.77582017426778,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010158,1,1,1,0,0,0,0,0,2,5,202500.0,50.96340102808408,21.18592442007707,Commercial associate,Lower secondary,Married,House / apartment,Other,0
5010160,1,1,1,0,1,1,0,0,2,29,252000.0,60.55428927356482,4.438147258328371,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010165,0,0,1,0,0,0,0,0,2,11,135000.0,50.654017536294376,5.108934475040555,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010172,0,0,1,0,0,0,0,0,2,57,135000.0,58.31741924885521,1.2703888512426675,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010174,1,0,1,0,0,1,0,0,2,0,90000.0,24.15929142966659,2.023313278164507,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010175,1,1,1,1,1,1,0,2,4,38,225000.0,50.31177916042081,11.690862919840928,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010182,1,0,0,0,1,0,0,1,2,37,247500.0,45.98862399638596,18.023641827005346,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010188,0,0,1,0,1,0,0,0,2,58,76500.0,42.716825123034695,13.856547362368836,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010192,0,1,1,0,0,0,1,0,2,27,126000.0,63.891797915083814,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010195,1,0,1,0,0,0,0,0,2,27,360000.0,49.56706845451994,3.6058235282038646,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010196,0,0,1,0,1,0,1,0,1,37,135000.0,63.51944256213338,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5010198,1,1,1,0,0,1,0,0,2,22,135000.0,27.327049836752295,5.108934475040555,Working,Lower secondary,Married,With parents,Laborers,0
5010208,0,0,1,0,0,1,0,0,2,12,135000.0,37.68455204418982,10.940676399926076,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5010210,1,1,1,1,0,0,0,0,2,10,202500.0,51.946309643592954,2.940512125505657,Commercial associate,Higher education,Married,House / apartment,Other,0
5010215,0,1,1,0,0,0,0,1,3,45,90000.0,48.000985646522516,22.023723964215556,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5010228,1,1,1,0,0,0,0,0,2,35,315000.0,59.06212995475609,5.941258205165061,Commercial associate,Incomplete higher,Married,House / apartment,Secretaries,0
5010234,1,1,1,0,0,0,0,0,2,34,225000.0,45.19463096435929,11.857875247267227,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010241,1,1,1,0,0,0,0,0,2,17,225000.0,55.15513665578349,2.8556370082890132,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010253,0,1,1,0,0,0,0,0,2,30,247500.0,53.97509873577144,22.856047694340063,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5010256,0,1,1,1,0,0,0,1,3,4,67500.0,40.20890230463322,9.856465225158628,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
5010258,1,0,1,1,1,0,0,1,3,23,562500.0,37.75573762637152,15.439057612408194,Working,Incomplete higher,Married,House / apartment,Other,0
5010283,0,0,1,0,0,1,1,0,2,5,126000.0,55.81771015147471,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010293,0,0,1,1,0,0,0,0,1,5,99000.0,27.422876581996892,3.1869237561346226,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010296,0,0,1,0,0,0,0,0,2,39,135000.0,40.844096730254556,5.108934475040555,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5010302,0,0,1,1,1,0,0,0,2,17,189000.0,55.39607247239847,17.02430576945454,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5010305,0,0,1,0,0,0,1,0,2,35,157500.0,64.10261675462193,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010309,0,1,1,0,0,0,0,1,3,23,112500.0,41.36703696858936,5.355346105669521,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5010317,1,0,0,0,0,1,0,0,2,45,135000.0,25.9909512173419,0.355927910908506,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
5010322,0,0,0,0,0,0,1,0,2,38,216000.0,62.6077195288062,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010346,0,0,1,0,0,1,0,0,2,12,328500.0,54.82111200093089,5.185595871236234,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5010348,0,0,0,0,0,0,0,0,1,4,126000.0,22.47547862036866,2.603749563646071,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
5010351,1,1,0,0,0,0,0,1,3,29,180000.0,28.997173111015282,3.2717988733512664,State servant,Incomplete higher,Married,With parents,Drivers,0
5010356,0,0,1,0,0,1,0,0,1,12,310500.0,35.97883597883598,3.6058235282038646,State servant,Higher education,Single / not married,House / apartment,Accountants,0
5010358,0,0,1,1,1,0,0,0,2,11,126000.0,39.056243454691064,20.186588362526265,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010360,0,0,1,1,0,0,0,2,3,33,67500.0,40.60863672765355,20.27146347974291,Working,Secondary / secondary special,Separated,House / apartment,Other,1
5010361,1,1,0,1,1,0,0,0,1,53,90000.0,33.90350246753869,5.52235843309582,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5010365,0,1,1,0,0,1,0,1,2,33,157500.0,26.831488668487374,5.774245877738762,Working,Higher education,Separated,House / apartment,Medicine staff,0
5010371,0,1,1,0,0,0,1,0,2,4,270000.0,65.07457374210284,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010385,0,1,1,0,0,1,0,0,2,8,540000.0,37.668124602147884,6.940594262715867,Commercial associate,Higher education,Married,House / apartment,Managers,0
5010394,0,1,1,1,1,0,0,1,3,26,225000.0,38.73590833487341,4.356010048118716,Working,Higher education,Married,House / apartment,High skill tech staff,0
5010402,0,0,1,0,0,0,1,0,2,28,202500.0,59.83421973072684,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010414,1,1,0,0,0,0,0,1,2,17,270000.0,36.75640156882071,8.605241722964879,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
5010420,0,0,1,0,0,1,0,0,2,30,67500.0,42.916692334544855,0.7748276829777476,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010431,0,1,0,0,0,0,0,1,3,7,180000.0,30.409933126621354,0.355927910908506,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010434,0,0,1,0,0,0,1,0,2,26,90000.0,58.91428297637871,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010447,0,0,1,0,0,0,1,0,2,6,202500.0,62.862344880456135,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010453,0,1,1,1,0,0,0,0,2,44,157500.0,36.26905412157676,15.94283250169408,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010456,0,0,1,0,0,1,0,0,2,39,171000.0,51.35218382307645,10.688788955283133,Student,Higher education,Married,House / apartment,Core staff,0
5010465,0,1,1,0,1,0,0,1,3,24,157500.0,34.55786224220894,1.8563009507382082,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010468,1,1,1,0,0,0,0,0,2,31,675000.0,32.6139482672471,6.023395415374717,State servant,Higher education,Married,House / apartment,High skill tech staff,1
5010473,1,1,1,0,0,0,0,0,2,58,135000.0,35.8309890004586,0.8569648931874029,Commercial associate,Higher education,Civil marriage,House / apartment,Other,0
5010480,1,1,1,1,1,0,0,2,4,8,315000.0,37.79133041746237,0.4380651211181612,Working,Higher education,Married,House / apartment,Other,0
5010485,1,1,1,0,0,0,1,0,2,36,112500.0,54.7225473486793,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010491,0,1,0,0,0,0,0,2,4,14,270000.0,37.695503672217775,12.775074094608376,State servant,Higher education,Married,House / apartment,Secretaries,1
5010496,1,1,1,1,0,0,0,1,3,43,202500.0,27.97593379740857,0.8569648931874029,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010501,0,0,0,0,0,1,0,1,2,12,90000.0,38.905658569306695,0.9418400104040466,Working,Secondary / secondary special,Separated,Rented apartment,Sales staff,0
5010503,0,1,1,0,0,0,0,0,1,53,135000.0,47.45888005913879,6.855719145499223,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010507,0,1,1,0,0,0,0,1,3,4,157500.0,37.86525390665106,11.605987802624284,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010515,1,1,1,0,0,1,0,0,2,40,112500.0,27.524179141255466,4.523022375545015,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010518,1,1,1,0,0,0,0,1,3,39,450000.0,50.585569861119666,7.187005893344832,Working,Higher education,Married,Office apartment,Managers,0
5010531,0,0,1,0,0,0,1,0,2,46,76500.0,55.757476197320955,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010534,1,1,1,0,0,0,0,0,2,5,90000.0,57.98887040801659,3.942586090063451,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010535,0,1,0,0,0,0,0,2,4,52,135000.0,38.13356879333593,8.356092185328926,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010542,0,1,1,0,1,1,0,0,1,46,315000.0,49.78610101507902,8.271217068112282,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5010556,1,1,1,0,1,0,0,0,2,58,135000.0,43.18774512823672,7.942668227273661,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5010564,0,1,1,0,0,1,0,0,2,12,121500.0,27.77606658589841,4.60515958575467,Working,Higher education,Married,House / apartment,Sales staff,0
5010574,1,1,1,0,0,1,0,1,3,32,247500.0,30.993107319109907,4.356010048118716,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
