datetime,usd_brl
2013-05-03,2.0093
2013-05-06,2.0143
2013-05-07,2.011
2013-05-08,2.003
2013-05-09,2.0051
2013-05-10,2.0231
2013-05-13,2.015
2013-05-14,2.0063
2013-05-15,2.0233
2013-05-16,2.0254
2013-05-17,2.0354
2013-05-20,2.0333
2013-05-21,2.0402
2013-05-22,2.0387
2013-05-23,2.0537
2013-05-24,2.0495
2013-05-27,2.0527
2013-05-28,2.0616
2013-05-29,2.0894
2013-05-31,2.1319
2013-06-03,2.1355
2013-06-04,2.1282
2013-06-05,2.1235
2013-06-06,2.125
2013-06-07,2.1372
2013-06-10,2.1506
2013-06-11,2.1521
2013-06-12,2.142
2013-06-13,2.1447
2013-06-14,2.1367
2013-06-17,2.1538
2013-06-18,2.1706
2013-06-19,2.1744
2013-06-20,2.2523
2013-06-21,2.2648
2013-06-24,2.2515
2013-06-25,2.2185
2013-06-26,2.1975
2013-06-27,2.1846
2013-06-28,2.2156
2013-07-01,2.2297
2013-07-02,2.2412
2013-07-03,2.2634
2013-07-04,2.2595
2013-07-05,2.2645
2013-07-08,2.2583
2013-07-09,2.2628
2013-07-10,2.2697
2013-07-11,2.2672
2013-07-12,2.267
2013-07-15,2.2548
2013-07-16,2.2353
2013-07-17,2.2372
2013-07-18,2.2297
2013-07-19,2.2364
2013-07-22,2.2386
2013-07-23,2.2267
2013-07-24,2.2348
2013-07-25,2.2497
2013-07-26,2.2488
2013-07-29,2.2609
2013-07-30,2.2734
2013-07-31,2.2903
2013-08-01,2.2914
2013-08-02,2.2933
2013-08-05,2.301
2013-08-06,2.2955
2013-08-07,2.3028
2013-08-08,2.2882
2013-08-09,2.2748
2013-08-12,2.2722
2013-08-13,2.3035
2013-08-14,2.3118
2013-08-15,2.3434
2013-08-16,2.3565
2013-08-19,2.398
2013-08-20,2.3943
2013-08-21,2.4169
2013-08-22,2.4457
2013-08-23,2.3868
2013-08-26,2.3705
2013-08-27,2.3998
2013-08-28,2.3515
2013-08-29,2.3578
2013-08-30,2.3725
2013-09-02,2.3643
2013-09-03,2.3897
2013-09-04,2.3538
2013-09-05,2.3314
2013-09-06,2.2979
2013-09-09,2.2868
2013-09-10,2.2779
2013-09-11,2.2947
2013-09-12,2.2769
2013-09-13,2.2785
2013-09-16,2.2649
2013-09-17,2.2617
2013-09-18,2.2489
2013-09-19,2.2036
2013-09-20,2.2053
2013-09-23,2.2033
2013-09-24,2.2031
2013-09-25,2.2224
2013-09-26,2.2285
2013-09-27,2.2571
2013-09-30,2.23
2013-10-01,2.2123
2013-10-02,2.2088
2013-10-03,2.2069
2013-10-04,2.2051
2013-10-07,2.2087
2013-10-08,2.2016
2013-10-09,2.2054
2013-10-10,2.185
2013-10-11,2.1821
2013-10-14,2.1817
2013-10-15,2.1818
2013-10-16,2.1629
2013-10-17,2.1611
2013-10-18,2.1616
2013-10-21,2.1738
2013-10-22,2.176
2013-10-23,2.1826
2013-10-24,2.2003
2013-10-25,2.1848
2013-10-28,2.1846
2013-10-29,2.1804
2013-10-30,2.1888
2013-10-31,2.2026
2013-11-01,2.2468
2013-11-04,2.2426
2013-11-05,2.2747
2013-11-06,2.2785
2013-11-07,2.2825
2013-11-08,2.317
2013-11-11,2.3142
2013-11-12,2.3362
2013-11-13,2.3234
2013-11-14,2.3289
2013-11-18,2.2828
2013-11-19,2.2662
2013-11-20,2.2726
2013-11-21,2.3067
2013-11-22,2.2913
2013-11-25,2.2871
2013-11-26,2.304
2013-11-27,2.3058
2013-11-28,2.3208
2013-11-29,2.3249
2013-12-02,2.3449
2013-12-03,2.3558
2013-12-04,2.374
2013-12-05,2.3747
2013-12-06,2.3525
2013-12-09,2.3225
2013-12-10,2.3102
2013-12-11,2.3262
2013-12-12,2.3338
2013-12-13,2.3354
2013-12-16,2.3255
2013-12-17,2.3221
2013-12-18,2.3274
2013-12-19,2.3528
2013-12-20,2.3817
2013-12-23,2.3706
2013-12-24,2.3554
2013-12-26,2.3507
2013-12-27,2.3538
2013-12-30,2.3426
2013-12-31,2.3426
2014-01-02,2.3975
2014-01-03,2.3741
2014-01-06,2.3789
2014-01-07,2.3634
2014-01-08,2.3779
2014-01-09,2.396
2014-01-10,2.3819
2014-01-13,2.3491
2014-01-14,2.3617
2014-01-15,2.347
2014-01-16,2.3683
2014-01-17,2.3601
2014-01-20,2.3335
2014-01-21,2.3608
2014-01-22,2.3601
2014-01-23,2.3761
2014-01-24,2.4129
2014-01-27,2.4044
2014-01-28,2.4165
2014-01-29,2.4397
2014-01-30,2.4224
2014-01-31,2.4263
2014-02-03,2.409
2014-02-04,2.4177
2014-02-05,2.4106
2014-02-06,2.4041
2014-02-07,2.3817
2014-02-10,2.3936
2014-02-11,2.4076
2014-02-12,2.4086
2014-02-13,2.4238
2014-02-14,2.3924
2014-02-17,2.387
2014-02-18,2.3983
2014-02-19,2.3986
2014-02-20,2.3799
2014-02-21,2.3625
2014-02-24,2.3391
2014-02-25,2.3367
2014-02-26,2.3454
2014-02-27,2.3436
2014-02-28,2.3334
2014-03-05,2.324
2014-03-06,2.3094
2014-03-07,2.3382
2014-03-10,2.341
2014-03-11,2.3461
2014-03-12,2.3649
2014-03-13,2.3486
2014-03-14,2.3638
2014-03-17,2.3518
2014-03-18,2.3522
2014-03-19,2.3338
2014-03-20,2.342
2014-03-21,2.3245
2014-03-24,2.3248
2014-03-25,2.3124
2014-03-26,2.3119
2014-03-27,2.283
2014-03-28,2.2603
2014-03-31,2.263
2014-04-01,2.262
2014-04-02,2.2711
2014-04-03,2.2811
2014-04-04,2.242
2014-04-07,2.2326
2014-04-08,2.1974
2014-04-09,2.2111
2014-04-10,2.1987
2014-04-11,2.2059
2014-04-14,2.2096
2014-04-15,2.2257
2014-04-16,2.2342
2014-04-17,2.2482
2014-04-22,2.2449
2014-04-23,2.2426
2014-04-24,2.2229
2014-04-25,2.2325
2014-04-28,2.237
2014-04-29,2.2199
2014-04-30,2.236
2014-05-02,2.2221
2014-05-05,2.2286
2014-05-06,2.2322
2014-05-07,2.2282
2014-05-08,2.2107
2014-05-09,2.2192
2014-05-12,2.2164
2014-05-13,2.2101
2014-05-14,2.2129
2014-05-15,2.2166
2014-05-16,2.211
2014-05-19,2.2111
2014-05-20,2.2156
2014-05-21,2.2111
2014-05-22,2.2131
2014-05-23,2.2187
2014-05-26,2.2209
2014-05-27,2.2354
2014-05-28,2.2405
2014-05-29,2.2251
2014-05-30,2.239
2014-06-02,2.264
2014-06-03,2.2654
2014-06-04,2.2802
2014-06-05,2.2695
2014-06-06,2.2445
2014-06-09,2.2336
2014-06-10,2.2296
2014-06-11,2.2307
2014-06-12,2.2306
2014-06-13,2.2347
2014-06-16,2.2313
2014-06-17,2.2486
2014-06-18,2.2534
2014-06-20,2.238
2014-06-23,2.2195
2014-06-24,2.2217
2014-06-25,2.2052
2014-06-26,2.2089
2014-06-27,2.1975
2014-06-30,2.2025
2014-07-01,2.2054
2014-07-02,2.2134
2014-07-03,2.2281
2014-07-04,2.2149
2014-07-07,2.2201
2014-07-08,2.215
2014-07-09,2.2139
2014-07-10,2.2237
2014-07-11,2.2228
2014-07-14,2.2176
2014-07-15,2.2195
2014-07-16,2.2193
2014-07-17,2.2403
2014-07-18,2.2362
2014-07-21,2.2238
2014-07-22,2.2129
2014-07-23,2.2202
2014-07-24,2.2204
2014-07-25,2.2293
2014-07-28,2.2302
2014-07-29,2.2278
2014-07-30,2.2447
2014-07-31,2.2674
2014-08-01,2.2607
2014-08-04,2.2577
2014-08-05,2.2756
2014-08-06,2.279
2014-08-07,2.2802
2014-08-08,2.2986
2014-08-11,2.2779
2014-08-12,2.277
2014-08-13,2.2692
2014-08-14,2.2703
2014-08-15,2.269
2014-08-18,2.2595
2014-08-19,2.2587
2014-08-20,2.255
2014-08-21,2.2582
2014-08-22,2.2778
2014-08-25,2.2808
2014-08-26,2.2748
2014-08-27,2.2591
2014-08-28,2.2499
2014-08-29,2.2396
2014-09-01,2.2364
2014-09-02,2.2521
2014-09-03,2.2319
2014-09-04,2.2356
2014-09-05,2.2416
2014-09-08,2.2491
2014-09-09,2.2813
2014-09-10,2.2967
2014-09-11,2.288
2014-09-12,2.3251
2014-09-15,2.3401
2014-09-16,2.3351
2014-09-17,2.3384
2014-09-18,2.3668
2014-09-19,2.3656
2014-09-22,2.387
2014-09-23,2.4026
2014-09-24,2.407
2014-09-25,2.4085
2014-09-26,2.431
2014-09-29,2.4522
2014-09-30,2.451
2014-10-01,2.4623
2014-10-02,2.4785
2014-10-03,2.4932
2014-10-06,2.4098
2014-10-07,2.4038
2014-10-08,2.4072
2014-10-09,2.3914
2014-10-10,2.4103
2014-10-13,2.3923
2014-10-14,2.3991
2014-10-15,2.4316
2014-10-16,2.477
2014-10-17,2.4477
2014-10-20,2.4554
2014-10-21,2.4797
2014-10-22,2.4781
2014-10-23,2.5004
2014-10-24,2.4805
2014-10-27,2.5341
2014-10-28,2.4869
2014-10-29,2.4346
2014-10-30,2.4119
2014-10-31,2.4442
2014-11-03,2.4839
2014-11-04,2.5195
2014-11-05,2.5168
2014-11-06,2.5325
2014-11-07,2.5721
2014-11-10,2.539
2014-11-11,2.5644
2014-11-12,2.555
2014-11-13,2.5725
2014-11-14,2.6136
2014-11-17,2.6035
2014-11-18,2.5967
2014-11-19,2.5849
2014-11-20,2.545
2014-11-21,2.5391
2014-11-24,2.5282
2014-11-25,2.5237
2014-11-26,2.5103
2014-11-27,2.5065
2014-11-28,2.5601
2014-12-01,2.5624
2014-12-02,2.5664
2014-12-03,2.5607
2014-12-04,2.5797
2014-12-05,2.5888
2014-12-08,2.5923
2014-12-09,2.6016
2014-12-10,2.5931
2014-12-11,2.6271
2014-12-12,2.6558
2014-12-15,2.6717
2014-12-16,2.7403
2014-12-17,2.7246
2014-12-18,2.6676
2014-12-19,2.6486
2014-12-22,2.6527
2014-12-23,2.6775
2014-12-24,2.6832
2014-12-26,2.6812
2014-12-29,2.6783
2014-12-30,2.6562
2014-12-31,2.6562
2015-01-02,2.6929
2015-01-05,2.7107
2015-01-06,2.7023
2015-01-07,2.6807
2015-01-08,2.6919
2015-01-09,2.6583
2015-01-12,2.6575
2015-01-13,2.6485
2015-01-14,2.6222
2015-01-15,2.6122
2015-01-16,2.6193
2015-01-19,2.6243
2015-01-20,2.6247
2015-01-21,2.5968
2015-01-22,2.5754
2015-01-23,2.5856
2015-01-26,2.5966
2015-01-27,2.5809
2015-01-28,2.5797
2015-01-29,2.596
2015-01-30,2.6623
2015-02-02,2.6894
2015-02-03,2.7059
2015-02-04,2.7148
2015-02-05,2.7386
2015-02-06,2.7641
2015-02-09,2.7873
2015-02-10,2.8075
2015-02-11,2.8576
2015-02-12,2.8625
2015-02-13,2.8392
2015-02-18,2.843
2015-02-19,2.8545
2015-02-20,2.8701
2015-02-23,2.8811
2015-02-24,2.8649
2015-02-25,2.8646
2015-02-26,2.8728
2015-02-27,2.8782
2015-03-02,2.8655
2015-03-03,2.9051
2015-03-04,2.9804
2015-03-05,2.9931
2015-03-06,3.0366
2015-03-09,3.1018
2015-03-10,3.1299
2015-03-11,3.1162
2015-03-12,3.1171
2015-03-13,3.2264
2015-03-16,3.2257
2015-03-17,3.2683
2015-03-18,3.2518
2015-03-19,3.2642
2015-03-20,3.2423
2015-03-23,3.18
2015-03-24,3.131
2015-03-25,3.1476
2015-03-26,3.1915
2015-03-27,3.2259
2015-03-30,3.2601
2015-03-31,3.208
2015-04-01,3.1556
2015-04-02,3.1492
2015-04-06,3.0926
2015-04-07,3.1231
2015-04-08,3.0834
2015-04-09,3.0466
2015-04-10,3.0796
2015-04-13,3.1011
2015-04-14,3.088
2015-04-15,3.0681
2015-04-16,3.0249
2015-04-17,3.0544
2015-04-20,3.0473
2015-04-22,3.0186
2015-04-23,3.0084
2015-04-24,2.9745
2015-04-27,2.9236
2015-04-28,2.8943
2015-04-29,2.9375
2015-04-30,2.9936
2015-05-04,3.0754
2015-05-05,3.0626
2015-05-06,3.042
2015-05-07,3.0421
2015-05-08,2.9966
2015-05-11,3.0175
2015-05-12,3.0389
2015-05-13,3.0103
2015-05-14,3.0032
2015-05-15,2.9894
2015-05-18,3.0145
2015-05-19,3.0284
2015-05-20,3.0347
2015-05-21,3.0295
2015-05-22,3.0653
2015-05-25,3.1212
2015-05-26,3.1351
2015-05-27,3.174
2015-05-28,3.1748
2015-05-29,3.1788
2015-06-01,3.1789
2015-06-02,3.1443
2015-06-03,3.1184
2015-06-05,3.1684
2015-06-08,3.119
2015-06-09,3.0991
2015-06-10,3.0843
2015-06-11,3.1514
2015-06-12,3.1107
2015-06-15,3.1036
2015-06-16,3.1082
2015-06-17,3.0989
2015-06-18,3.0472
2015-06-19,3.0788
2015-06-22,3.0757
2015-06-23,3.1042
2015-06-24,3.0852
2015-06-25,3.1015
2015-06-26,3.1271
2015-06-29,3.139
2015-06-30,3.1026
2015-07-01,3.1191
2015-07-02,3.1173
2015-07-03,3.1271
2015-07-06,3.1431
2015-07-07,3.1809
2015-07-08,3.2282
2015-07-09,3.2163
2015-07-10,3.1897
2015-07-13,3.1594
2015-07-14,3.123
2015-07-15,3.1532
2015-07-16,3.1375
2015-07-17,3.1832
2015-07-20,3.2149
2015-07-21,3.1813
2015-07-22,3.2094
2015-07-23,3.285
2015-07-24,3.3254
2015-07-27,3.3557
2015-07-28,3.3815
2015-07-29,3.3419
2015-07-30,3.3652
2015-07-31,3.394
2015-08-03,3.4425
2015-08-04,3.4675
2015-08-05,3.4851
2015-08-06,3.5347
2015-08-07,3.5181
2015-08-10,3.4909
2015-08-11,3.4925
2015-08-12,3.4826
2015-08-13,3.5074
2015-08-14,3.4761
2015-08-17,3.4746
2015-08-18,3.4811
2015-08-19,3.4849
2015-08-20,3.4751
2015-08-21,3.4896
2015-08-24,3.5494
2015-08-25,3.5345
2015-08-26,3.6326
2015-08-27,3.5555
2015-08-28,3.579
2015-08-31,3.6467
2015-09-01,3.6725
2015-09-02,3.7314
2015-09-03,3.776
2015-09-04,3.7986
2015-09-08,3.8028
2015-09-09,3.787
2015-09-10,3.8698
2015-09-11,3.8698
2015-09-14,3.8653
2015-09-15,3.8599
2015-09-16,3.8368
2015-09-17,3.8921
2015-09-18,3.9021
2015-09-21,3.9821
2015-09-22,4.0425
2015-09-23,4.1041
2015-09-24,4.1949
2015-09-25,3.9479
2015-09-28,4.0099
2015-09-29,4.1172
2015-09-30,3.9729
2015-10-01,3.9794
2015-10-02,4.001
2015-10-05,3.9141
2015-10-06,3.8567
2015-10-07,3.806
2015-10-08,3.8517
2015-10-09,3.7386
2015-10-13,3.825
2015-10-14,3.8507
2015-10-15,3.8344
2015-10-16,3.8438
2015-10-19,3.9015
2015-10-20,3.8656
2015-10-21,3.9386
2015-10-22,3.936
2015-10-23,3.8988
2015-10-26,3.8582
2015-10-27,3.9114
2015-10-28,3.8797
2015-10-29,3.9328
2015-10-30,3.8589
2015-11-03,3.8126
2015-11-04,3.7687
2015-11-05,3.7893
2015-11-06,3.8059
2015-11-09,3.7928
2015-11-10,3.7981
2015-11-11,3.7327
2015-11-12,3.7996
2015-11-13,3.8023
2015-11-16,3.8336
2015-11-17,3.8052
2015-11-18,3.7921
2015-11-19,3.7442
2015-11-20,3.701
2015-11-23,3.7231
2015-11-24,3.7081
2015-11-25,3.7688
2015-11-26,3.7606
2015-11-27,3.7399
2015-11-30,3.8506
2015-12-01,3.8745
2015-12-02,3.8545
2015-12-03,3.797
2015-12-04,3.7575
2015-12-07,3.7476
2015-12-08,3.7921
2015-12-09,3.758
2015-12-10,3.7685
2015-12-11,3.8548
2015-12-14,3.9023
2015-12-15,3.8703
2015-12-16,3.9357
2015-12-17,3.8929
2015-12-18,3.9062
2015-12-21,3.9831
2015-12-22,3.977
2015-12-23,3.9632
2015-12-24,3.9524
2015-12-28,3.9186
2015-12-29,3.8492
2015-12-30,3.9048
2015-12-31,3.9048
2016-01-04,4.0387
2016-01-05,4.0114
2016-01-06,4.0303
2016-01-07,4.0475
2016-01-08,4.025
2016-01-11,4.0153
2016-01-12,4.0299
2016-01-13,3.9863
2016-01-14,4.0223
2016-01-15,4.0402
2016-01-18,4.0364
2016-01-19,4.0303
2016-01-20,4.0861
2016-01-21,4.1558
2016-01-22,4.1232
2016-01-25,4.1002
2016-01-26,4.0967
2016-01-27,4.0448
2016-01-28,4.0838
2016-01-29,4.0428
2016-02-01,3.9986
2016-02-02,3.9919
2016-02-03,3.9558
2016-02-04,3.8653
2016-02-05,3.8975
2016-02-10,3.9412
2016-02-11,3.9642
2016-02-12,3.9891
2016-02-15,3.9885
2016-02-16,4.0213
2016-02-17,4.0318
2016-02-18,4.0091
2016-02-19,4.0492
2016-02-22,3.9618
2016-02-23,3.9684
2016-02-24,3.99
2016-02-25,3.94
2016-02-26,3.9578
2016-02-29,3.9796
2016-03-01,3.9913
2016-03-02,3.9116
2016-03-03,3.8504
2016-03-04,3.7188
2016-03-07,3.7714
2016-03-08,3.7813
2016-03-09,3.7037
2016-03-10,3.67
2016-03-11,3.6271
2016-03-14,3.6239
2016-03-15,3.7116
2016-03-16,3.8079
2016-03-17,3.6445
2016-03-18,3.6146
2016-03-21,3.6229
2016-03-22,3.6073
2016-03-23,3.6531
2016-03-24,3.6948
2016-03-28,3.6408
2016-03-29,3.6687
2016-03-30,3.6116
2016-03-31,3.5589
2016-04-01,3.5799
2016-04-04,3.5871
2016-04-05,3.6581
2016-04-06,3.6749
2016-04-07,3.6921
2016-04-08,3.6385
2016-04-11,3.5284
2016-04-12,3.5406
2016-04-13,3.5429
2016-04-14,3.5126
2016-04-15,3.5276
2016-04-18,3.5904
2016-04-19,3.5538
2016-04-20,3.5503
2016-04-22,3.5829
2016-04-25,3.5472
2016-04-26,3.5301
2016-04-27,3.5295
2016-04-28,3.4992
2016-04-29,3.4508
2016-05-02,3.4991
2016-05-03,3.555
2016-05-04,3.5397
2016-05-05,3.5296
2016-05-06,3.5362
2016-05-09,3.5387
2016-05-10,3.4772
2016-05-11,3.4645
2016-05-12,3.4877
2016-05-13,3.5041
2016-05-16,3.5035
2016-05-17,3.5037
2016-05-18,3.5368
2016-05-19,3.6003
2016-05-20,3.5419
2016-05-23,3.566
2016-05-24,3.5491
2016-05-25,3.5804
2016-05-27,3.6168
2016-05-30,3.5997
2016-05-31,3.5951
2016-06-01,3.6126
2016-06-02,3.5961
2016-06-03,3.5409
2016-06-06,3.5098
2016-06-07,3.4745
2016-06-08,3.3898
2016-06-09,3.3817
2016-06-10,3.4261
2016-06-13,3.4533
2016-06-14,3.4839
2016-06-15,3.4768
2016-06-16,3.4904
2016-06-17,3.4372
2016-06-20,3.3835
2016-06-21,3.3897
2016-06-22,3.3883
2016-06-23,3.3533
2016-06-24,3.3772
2016-06-27,3.3934
2016-06-28,3.3267
2016-06-29,3.2435
2016-06-30,3.2098
2016-07-01,3.2298
2016-07-04,3.248
2016-07-05,3.2904
2016-07-06,3.3242
2016-07-07,3.3388
2016-07-08,3.2968
2016-07-11,3.3031
2016-07-12,3.275
2016-07-13,3.2896
2016-07-14,3.2311
2016-07-15,3.2656
2016-07-18,3.2634
2016-07-19,3.2801
2016-07-20,3.2512
2016-07-21,3.2585
2016-07-22,3.2854
2016-07-25,3.2819
2016-07-26,3.279
2016-07-27,3.282
2016-07-28,3.274
2016-07-29,3.239
2016-08-01,3.2662
2016-08-02,3.249
2016-08-03,3.2733
2016-08-04,3.2183
2016-08-05,3.1859
2016-08-08,3.1771
2016-08-09,3.1503
2016-08-10,3.1302
2016-08-11,3.1364
2016-08-12,3.1602
2016-08-15,3.1672
2016-08-16,3.1749
2016-08-17,3.2248
2016-08-18,3.2215
2016-08-19,3.2267
2016-08-22,3.2163
2016-08-23,3.2054
2016-08-24,3.2372
2016-08-25,3.2319
2016-08-26,3.2153
2016-08-29,3.2613
2016-08-30,3.2525
2016-08-31,3.2403
2016-09-01,3.2472
2016-09-02,3.2431
2016-09-05,3.2721
2016-09-06,3.2452
2016-09-08,3.1934
2016-09-09,3.2638
2016-09-12,3.2854
2016-09-13,3.2972
2016-09-14,3.3262
2016-09-15,3.3326
2016-09-16,3.3004
2016-09-19,3.2636
2016-09-20,3.254
2016-09-21,3.2408
2016-09-22,3.2015
2016-09-23,3.2242
2016-09-26,3.24
2016-09-27,3.2358
2016-09-28,3.2476
2016-09-29,3.2235
2016-09-30,3.2462
2016-10-03,3.2338
2016-10-04,3.2203
2016-10-05,3.2359
2016-10-06,3.231
2016-10-07,3.2134
2016-10-10,3.2125
2016-10-11,3.2136
2016-10-13,3.2087
2016-10-14,3.1864
2016-10-17,3.1963
2016-10-18,3.1874
2016-10-19,3.18
2016-10-20,3.1605
2016-10-21,3.1593
2016-10-24,3.1311
2016-10-25,3.1193
2016-10-26,3.1219
2016-10-27,3.1429
2016-10-28,3.1815
2016-10-31,3.1811
2016-11-01,3.2053
2016-11-03,3.231
2016-11-04,3.2449
2016-11-07,3.2024
2016-11-08,3.2024
2016-11-09,3.2258
2016-11-10,3.3104
2016-11-11,3.4377
2016-11-14,3.4446
2016-11-16,3.4183
2016-11-17,3.4052
2016-11-18,3.3917
2016-11-21,3.3517
2016-11-22,3.3476
2016-11-23,3.3927
2016-11-24,3.3987
2016-11-25,3.4279
2016-11-28,3.3996
2016-11-29,3.406
2016-11-30,3.3967
2016-12-01,3.4362
2016-12-02,3.465
2016-12-05,3.4598
2016-12-06,3.4354
2016-12-07,3.3895
2016-12-08,3.4008
2016-12-09,3.3858
2016-12-12,3.3697
2016-12-13,3.334
2016-12-14,3.3103
2016-12-15,3.383
2016-12-16,3.3712
2016-12-19,3.3778
2016-12-20,3.3586
2016-12-21,3.3297
2016-12-22,3.3302
2016-12-23,3.2696
2016-12-26,3.2701
2016-12-27,3.2776
2016-12-28,3.2774
2016-12-29,3.2591
2016-12-30,3.2591
2017-01-02,3.2729
2017-01-03,3.2632
2017-01-04,3.2333
2017-01-05,3.2129
2017-01-06,3.2057
2017-01-09,3.2097
2017-01-10,3.1918
2017-01-11,3.2154
2017-01-12,3.1661
2017-01-13,3.2034
2017-01-16,3.2234
2017-01-17,3.21
2017-01-18,3.2211
2017-01-19,3.2113
2017-01-20,3.1918
2017-01-23,3.1609
2017-01-24,3.1649
2017-01-25,3.169
2017-01-26,3.1804
2017-01-27,3.1596
2017-01-30,3.1316
2017-01-31,3.127
2017-02-01,3.1479
2017-02-02,3.1196
2017-02-03,3.1241
2017-02-06,3.1179
2017-02-07,3.1304
2017-02-08,3.1255
2017-02-09,3.1185
2017-02-10,3.1155
2017-02-13,3.1175
2017-02-14,3.1004
2017-02-15,3.0779
2017-02-16,3.051
2017-02-17,3.095
2017-02-20,3.0918
2017-02-21,3.097
2017-02-22,3.0824
2017-02-23,3.0638
2017-02-24,3.0993
2017-03-01,3.0976
2017-03-02,3.1138
2017-03-03,3.1364
2017-03-06,3.1111
2017-03-07,3.1185
2017-03-08,3.1477
2017-03-09,3.1735
2017-03-10,3.1623
2017-03-13,3.1541
2017-03-14,3.1639
2017-03-15,3.1629
2017-03-16,3.108
2017-03-17,3.1075
2017-03-20,3.0898
2017-03-21,3.0765
2017-03-22,3.0939
2017-03-23,3.1248
2017-03-24,3.1282
2017-03-27,3.1256
2017-03-28,3.1303
2017-03-29,3.1229
2017-03-30,3.1247
2017-03-31,3.1684
2017-04-03,3.1167
2017-04-04,3.1231
2017-04-05,3.0923
2017-04-06,3.116
2017-04-07,3.1302
2017-04-10,3.1409
2017-04-11,3.1424
2017-04-12,3.1463
2017-04-13,3.1269
2017-04-17,3.1036
2017-04-18,3.0958
2017-04-19,3.1294
2017-04-20,3.1453
2017-04-24,3.1251
2017-04-25,3.1577
2017-04-26,3.1847
2017-04-27,3.1763
2017-04-28,3.1984
2017-05-02,3.1724
2017-05-03,3.1489
2017-05-04,3.178
2017-05-05,3.1764
2017-05-08,3.1938
2017-05-09,3.1857
2017-05-10,3.1606
2017-05-11,3.1559
2017-05-12,3.129
2017-05-15,3.1011
2017-05-16,3.0924
2017-05-17,3.1076
2017-05-18,3.3807
2017-05-19,3.2878
2017-05-22,3.2863
2017-05-23,3.2654
2017-05-24,3.2629
2017-05-25,3.2824
2017-05-26,3.2614
2017-05-29,3.2709
2017-05-30,3.2659
2017-05-31,3.2437
2017-06-01,3.2307
2017-06-02,3.2401
2017-06-05,3.282
2017-06-06,3.2817
2017-06-07,3.2747
2017-06-08,3.2838
2017-06-09,3.274
2017-06-12,3.2986
2017-06-13,3.3208
2017-06-14,3.2836
2017-06-16,3.2892
2017-06-19,3.2975
2017-06-20,3.3145
2017-06-21,3.3247
2017-06-22,3.3362
2017-06-23,3.3342
2017-06-26,3.3128
2017-06-27,3.3172
2017-06-28,3.303
2017-06-29,3.2952
2017-06-30,3.3082
2017-07-03,3.3015
2017-07-04,3.305
2017-07-05,3.3193
2017-07-06,3.3064
2017-07-07,3.2895
2017-07-10,3.265
2017-07-11,3.2522
2017-07-12,3.2264
2017-07-13,3.2108
2017-07-14,3.1899
2017-07-17,3.1821
2017-07-18,3.1668
2017-07-19,3.1533
2017-07-20,3.1402
2017-07-21,3.1256
2017-07-24,3.1459
2017-07-25,3.1556
2017-07-26,3.1657
2017-07-27,3.1513
2017-07-28,3.1457
2017-07-31,3.1307
2017-08-01,3.1161
2017-08-02,3.1268
2017-08-03,3.1194
2017-08-04,3.1224
2017-08-07,3.1267
2017-08-08,3.132
2017-08-09,3.1464
2017-08-10,3.1543
2017-08-11,3.1695
2017-08-14,3.1888
2017-08-15,3.1976
2017-08-16,3.167
2017-08-17,3.1603
2017-08-18,3.1654
2017-08-21,3.1443
2017-08-22,3.1539
2017-08-23,3.1569
2017-08-24,3.1404
2017-08-25,3.1462
2017-08-28,3.1563
2017-08-29,3.1695
2017-08-30,3.1638
2017-08-31,3.1471
2017-09-01,3.1333
2017-09-04,3.1389
2017-09-05,3.1203
2017-09-06,3.1133
2017-09-08,3.0908
2017-09-11,3.0852
2017-09-12,3.1144
2017-09-13,3.1343
2017-09-14,3.1354
2017-09-15,3.1255
2017-09-18,3.1239
2017-09-19,3.1323
2017-09-20,3.1281
2017-09-21,3.1347
2017-09-22,3.1285
2017-09-25,3.1412
2017-09-26,3.1674
2017-09-27,3.1932
2017-09-28,3.1871
2017-09-29,3.168
2017-10-02,3.1642
2017-10-03,3.1502
2017-10-04,3.1315
2017-10-05,3.1347
2017-10-06,3.1648
2017-10-09,3.177
2017-10-10,3.1688
2017-10-11,3.1639
2017-10-13,3.1572
2017-10-16,3.1607
2017-10-17,3.1769
2017-10-18,3.1673
2017-10-19,3.1732
2017-10-20,3.1833
2017-10-23,3.2003
2017-10-24,3.247
2017-10-25,3.2387
2017-10-26,3.2444
2017-10-27,3.2801
2017-10-30,3.2547
2017-10-31,3.2769
2017-11-01,3.2736
2017-11-03,3.292
2017-11-06,3.2851
2017-11-07,3.2733
2017-11-08,3.2509
2017-11-09,3.2515
2017-11-10,3.2661
2017-11-13,3.2873
2017-11-14,3.2834
2017-11-16,3.2808
2017-11-17,3.2788
2017-11-20,3.2623
2017-11-21,3.2591
2017-11-22,3.2561
2017-11-23,3.2371
2017-11-24,3.23
2017-11-27,3.2218
2017-11-28,3.2232
2017-11-29,3.2136
2017-11-30,3.2616
2017-12-01,3.2636
2017-12-04,3.2506
2017-12-05,3.2322
2017-12-06,3.2354
2017-12-07,3.2892
2017-12-08,3.2811
2017-12-11,3.2845
2017-12-12,3.3149
2017-12-13,3.3036
2017-12-14,3.3332
2017-12-15,3.3182
2017-12-18,3.2881
2017-12-19,3.2883
2017-12-20,3.2909
2017-12-21,3.3045
2017-12-22,3.3209
2017-12-26,3.32
2017-12-27,3.3031
2017-12-28,3.308
2017-12-29,3.308
2018-01-02,3.2697
2018-01-03,3.2535
